Coordinates;Coordinates.x1;Coordinates.x2;Coordinates.y1;Coordinates.y2;Coordinates.z1;Coordinates.z2;Coordinates.PositionUp;Coordinates.PositionDown;Coordinates.label;Coordinates.posUpDown;Coordinates.type;Coordinates.additionalInfos;Coordinates.View;Coordinates.ShowDimension
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;120;2120;0;3700;0;3;Block;"Block: Up 0, Down 3";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;120;2120;0;3700;0;3;Block;"Block: Up 0, Down 3";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;120;2120;0;3700;0;3;Block;"Block: Up 0, Down 3";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;6100;10370;120;4240;0;3700;3;4;Block;"Block: Up 3, Down 4";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;6100;10370;120;4240;0;3700;3;4;Block;"Block: Up 3, Down 4";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;6100;10370;120;4240;0;3700;3;4;Block;"Block: Up 3, Down 4";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;6100;10370;120;4240;0;3700;3;4;Block;"Block: Up 3, Down 4";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;6100;10370;120;4240;0;3700;3;4;Block;"Block: Up 3, Down 4";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;6100;10370;120;4240;0;3700;3;4;Block;"Block: Up 3, Down 4";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10370;11720;120;2120;0;3700;0;5;Block;"Block: Up 0, Down 5";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;10370;11720;120;2120;0;3700;0;5;Block;"Block: Up 0, Down 5";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;10370;11720;120;2120;0;3700;0;5;Block;"Block: Up 0, Down 5";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;10370;11720;120;2120;0;3700;0;5;Block;"Block: Up 0, Down 5";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;10370;11720;120;2120;0;3700;0;5;Block;"Block: Up 0, Down 5";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10370;11720;120;2120;0;3700;0;5;Block;"Block: Up 0, Down 5";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;2450;4400;2240;4240;0;3700;1;0;Block;"Block: Up 1, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;2450;4400;2240;4240;0;3700;1;0;Block;"Block: Up 1, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;2450;4400;2240;4240;0;3700;1;0;Block;"Block: Up 1, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;2450;4400;2240;4240;0;3700;1;0;Block;"Block: Up 1, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;2450;4400;2240;4240;0;3700;1;0;Block;"Block: Up 1, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;2450;4400;2240;4240;0;3700;1;0;Block;"Block: Up 1, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;2240;4240;0;3700;2;0;Block;"Block: Up 2, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;2240;4240;0;3700;2;0;Block;"Block: Up 2, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;2240;4240;0;3700;2;0;Block;"Block: Up 2, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;2240;4240;0;3700;2;0;Block;"Block: Up 2, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;2240;4240;0;3700;2;0;Block;"Block: Up 2, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;4400;6100;2240;4240;0;3700;2;0;Block;"Block: Up 2, Down 0";Block;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3700;3815;0;8;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3700;3815;0;8;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3700;3815;0;8;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3700;3815;0;8;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3700;3815;0;8;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3700;3815;0;8;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;50;1820;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;50;1820;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;50;1820;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;50;1820;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;50;1820;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;50;1820;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;1880;3650;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;1880;3650;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;1880;3650;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;1880;3650;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;1880;3650;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10375;10490;2205;4105;1880;3650;5;6;AD;"";AirDamper;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3815;3915;0;8;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3815;3915;0;8;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3815;3915;0;8;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3815;3915;0;8;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3815;3915;0;8;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2080;3815;3915;0;8;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;2350;2450;2290;4190;50;3650;1;0;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;2350;2450;2290;4190;50;3650;1;0;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;2350;2450;2290;4190;50;3650;1;0;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;2350;2450;2290;4190;50;3650;1;0;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;2350;2450;2290;4190;50;3650;1;0;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;2350;2450;2290;4190;50;3650;1;0;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;2350;2450;2290;4190;50;3650;1;0;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;50;1300;170;2080;3700;3800;0;1;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;50;1300;170;2080;3700;3800;0;1;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;50;1300;170;2080;3700;3800;0;1;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;50;1300;170;2080;3700;3800;0;1;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;50;1300;170;2080;3700;3800;0;1;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;50;1300;170;2080;3700;3800;0;1;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10490;10590;2205;4105;50;3650;5;6;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;10490;10590;2205;4105;50;3650;5;6;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;10490;10590;2205;4105;50;3650;5;6;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;10490;10590;2205;4105;50;3650;5;6;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;10490;10590;2205;4105;50;3650;5;6;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10490;10590;2205;4105;50;3650;5;6;FC;"";FlexibleConnection;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;50;2850;170;2070;50;3650;0;1;Function;"ES, U:0, D:1";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;50;2850;170;2070;50;3650;0;1;Function;"ES, U:0, D:1";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;50;2850;170;2070;50;3650;0;1;Function;"ES, U:0, D:1";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;50;2850;170;2070;50;3650;0;1;Function;"ES, U:0, D:1";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;50;2850;170;2070;50;3650;0;1;Function;"ES, U:0, D:1";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;50;2850;170;2070;50;3650;0;1;Function;"ES, U:0, D:1";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;2950;3150;170;2070;50;3650;0;2;Function;"ES, U:0, D:2";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;2950;3150;170;2070;50;3650;0;2;Function;"ES, U:0, D:2";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;2950;3150;170;2070;50;3650;0;2;Function;"ES, U:0, D:2";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;2950;3150;170;2070;50;3650;0;2;Function;"ES, U:0, D:2";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;2950;3150;170;2070;50;3650;0;2;Function;"ES, U:0, D:2";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;2950;3150;170;2070;50;3650;0;2;Function;"ES, U:0, D:2";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;3200;3600;170;2070;50;3650;0;3;Function;"PF, U:0, D:3";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;3200;3600;170;2070;50;3650;0;3;Function;"PF, U:0, D:3";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;3200;3600;170;2070;50;3650;0;3;Function;"PF, U:0, D:3";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;3200;3600;170;2070;50;3650;0;3;Function;"PF, U:0, D:3";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;3200;3600;170;2070;50;3650;0;3;Function;"PF, U:0, D:3";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;3200;3600;170;2070;50;3650;0;3;Function;"PF, U:0, D:3";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;3650;4350;170;2070;50;3650;0;4;Function;"SL, U:0, D:4";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;3650;4350;170;2070;50;3650;0;4;Function;"SL, U:0, D:4";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;3650;4350;170;2070;50;3650;0;4;Function;"SL, U:0, D:4";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;3650;4350;170;2070;50;3650;0;4;Function;"SL, U:0, D:4";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;3650;4350;170;2070;50;3650;0;4;Function;"SL, U:0, D:4";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;3650;4350;170;2070;50;3650;0;4;Function;"SL, U:0, D:4";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;170;2070;50;3650;0;5;Function;"VF, U:0, D:5";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;170;2070;50;3650;0;5;Function;"VF, U:0, D:5";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;170;2070;50;3650;0;5;Function;"VF, U:0, D:5";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;170;2070;50;3650;0;5;Function;"VF, U:0, D:5";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;170;2070;50;3650;0;5;Function;"VF, U:0, D:5";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;170;2070;50;3650;0;5;Function;"VF, U:0, D:5";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2070;50;3650;0;8;Function;"ES, U:0, D:8";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2070;50;3650;0;8;Function;"ES, U:0, D:8";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2070;50;3650;0;8;Function;"ES, U:0, D:8";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Up;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2070;50;3650;0;8;Function;"ES, U:0, D:8";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2070;50;3650;0;8;Function;"ES, U:0, D:8";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;10420;11670;170;2070;50;3650;0;8;Function;"ES, U:0, D:8";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;2500;3000;2290;4190;50;3650;1;0;Function;"SF, U:1, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;2500;3000;2290;4190;50;3650;1;0;Function;"SF, U:1, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;2500;3000;2290;4190;50;3650;1;0;Function;"SF, U:1, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;2500;3000;2290;4190;50;3650;1;0;Function;"SF, U:1, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;2500;3000;2290;4190;50;3650;1;0;Function;"SF, U:1, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;2500;3000;2290;4190;50;3650;1;0;Function;"SF, U:1, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;3050;3450;2290;4190;50;3650;2;0;Function;"WH, U:2, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;3050;3450;2290;4190;50;3650;2;0;Function;"WH, U:2, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;3050;3450;2290;4190;50;3650;2;0;Function;"WH, U:2, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;3050;3450;2290;4190;50;3650;2;0;Function;"WH, U:2, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;3050;3450;2290;4190;50;3650;2;0;Function;"WH, U:2, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;3050;3450;2290;4190;50;3650;2;0;Function;"WH, U:2, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;3500;4350;2290;4190;50;3650;3;0;Function;"WC, U:3, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;3500;4350;2290;4190;50;3650;3;0;Function;"WC, U:3, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;3500;4350;2290;4190;50;3650;3;0;Function;"WC, U:3, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;3500;4350;2290;4190;50;3650;3;0;Function;"WC, U:3, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;3500;4350;2290;4190;50;3650;3;0;Function;"WC, U:3, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;3500;4350;2290;4190;50;3650;3;0;Function;"WC, U:3, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;2290;4190;50;3650;4;0;Function;"VF, U:4, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;2290;4190;50;3650;4;0;Function;"VF, U:4, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;2290;4190;50;3650;4;0;Function;"VF, U:4, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;2290;4190;50;3650;4;0;Function;"VF, U:4, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;DownUp;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;2290;4190;50;3650;4;0;Function;"VF, U:4, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;4450;6050;2290;4190;50;3650;4;0;Function;"VF, U:4, D:0";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;9920;10320;170;2155;50;3650;0;7;Function;"PF, U:0, D:7";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;9920;10320;170;2155;50;3650;0;7;Function;"PF, U:0, D:7";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;9920;10320;170;2155;50;3650;0;7;Function;"PF, U:0, D:7";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;9920;10320;170;2155;50;3650;0;7;Function;"PF, U:0, D:7";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;9920;10320;170;2155;50;3650;0;7;Function;"PF, U:0, D:7";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;9920;10320;170;2155;50;3650;0;7;Function;"PF, U:0, D:7";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;6150;10320;170;4190;50;3650;5;6;Function;"PR, U:5, D:6";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Operational;True
Klimor.WebApi.DXF.Structures.Coordinates;6150;10320;170;4190;50;3650;5;6;Function;"PR, U:5, D:6";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Back;True
Klimor.WebApi.DXF.Structures.Coordinates;6150;10320;170;4190;50;3650;5;6;Function;"PR, U:5, D:6";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;UpUp;True
Klimor.WebApi.DXF.Structures.Coordinates;6150;10320;170;4190;50;3650;5;6;Function;"PR, U:5, D:6";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;Down;True
Klimor.WebApi.DXF.Structures.Coordinates;6150;10320;170;4190;50;3650;5;6;Function;"PR, U:5, D:6";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;LeftFront;True
Klimor.WebApi.DXF.Structures.Coordinates;6150;10320;170;4190;50;3650;5;6;Function;"PR, U:5, D:6";Function;Klimor.WebApi.DXF.Structures.AdditionalInfo;RightFront;True
Klimor.WebApi.DXF.Structures.Coordinates;500;540;120;160;0;-150;0;1;Connector;"DrainTray: AhuEmptySectionOutput / Up: 0, Down: 1";DrainTrayConnector;"";Up;True
Klimor.WebApi.DXF.Structures.Coordinates;1400;1440;120;160;0;-150;0;1;Connector;"DrainTray: AhuEmptySectionOutput / Up: 0, Down: 1";DrainTrayConnector;"";Up;True
Klimor.WebApi.DXF.Structures.Coordinates;3050;3090;120;160;0;-150;0;2;Connector;"DrainTray: AhuEmptySectionOutput / Up: 0, Down: 2";DrainTrayConnector;"";Up;True
Klimor.WebApi.DXF.Structures.Coordinates;10720;10760;120;160;0;-150;0;8;Connector;"DrainTray: AhuEmptySectionOutput / Up: 0, Down: 8";DrainTrayConnector;"";Up;True
